GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; Households - One race-- - White,Total; Margin of Error; Households - One race-- - White,Median income (dollars); Estimate; Households - One race-- - White,Median income (dollars); Margin of Error; Households - One race-- - White,Total; Estimate; Households - One race-- - Black or African American,Total; Margin of Error; Households - One race-- - Black or African American,Median income (dollars); Estimate; Households - One race-- - Black or African American,Median income (dollars); Margin of Error; Households - One race-- - Black or African American,Total; Estimate; Households - One race-- - American Indian and Alaska Native,Total; Margin of Error; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; Households - One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; Households - One race-- - American Indian and Alaska Native,Total; Estimate; Households - One race-- - Asian,Total; Margin of Error; Households - One race-- - Asian,Median income (dollars); Estimate; Households - One race-- - Asian,Median income (dollars); Margin of Error; Households - One race-- - Asian,Total; Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; Households - One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; Households - One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; Households - One race-- - Some other race,Total; Margin of Error; Households - One race-- - Some other race,Median income (dollars); Estimate; Households - One race-- - Some other race,Median income (dollars); Margin of Error; Households - One race-- - Some other race,Total; Estimate; Households - Two or more races,Total; Margin of Error; Households - Two or more races,Median income (dollars); Estimate; Households - Two or more races,Median income (dollars); Margin of Error; Households - Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children of householder under 18 years,Total; Estimate; FAMILIES - Families - With no own children of householder under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children of householder under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children of householder under 18 years,Total; Estimate; FAMILIES - Families - Married-couple families,Total; Margin of Error; FAMILIES - Families - Married-couple families,Median income (dollars); Estimate; FAMILIES - Families - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Families - Married-couple families,"Total; Estimate; FAMILIES - Families - Female householder, no husband present","Total; Margin of Error; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Families - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Families - Female householder, no husband present","Total; Estimate; FAMILIES - Families - Male householder, no wife present","Total; Margin of Error; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Families - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Families - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0500000US01003,01003,"Baldwin County, Alabama",72269,2478,52003,2709,89.4,2.1,53742,3728,9.0,2.0,29810,10599,N,N,53559,32194,N,N,-,**,N,N,-,**,N,N,-,**,N,N,N,N,N,N,N,N,87.6,2.0,53457,3699,2.3,0.9,51741,42248,25.1,2.5,50270,5593,38.3,2.1,58790,6837,34.2,1.9,46814,5423,45858,2944,65855,4469,34.5,3.1,60679,8760,65.5,3.1,67249,4304,79.8,3.4,76307,5573,14.8,2.7,34236,13043,5.4,2.0,44568,13157,26411,2781,30964,4498,57.0,6.2,25619,4177,51.3,6.1,23761,3850,5.8,2.8,58117,24590,43.0,6.2,39277,8037,36.7,6.5,35883,6441,6.2,2.6,56732,12084,37.6,(X),(X),(X),41.8,(X),(X),(X),30.1,(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",44323,1860,42346,2538,76.5,2.1,50374,6150,20.1,2.0,25618,6564,N,N,-,**,N,N,N,N,N,N,-,**,N,N,48255,32840,N,N,33039,8343,N,N,45322,30407,75.0,2.1,50667,5774,5.1,1.5,17135,6309,29.3,2.4,44205,7671,39.5,2.2,51786,5074,26.1,2.0,39528,5598,29438,2189,53927,4470,N,N,40921,11382,N,N,59929,9550,N,N,65894,2625,N,N,27144,6345,N,N,31923,10027,14885,1489,24914,4729,50.2,5.5,21877,7701,45.0,5.8,21137,6135,5.2,3.9,88849,102885,49.8,5.5,25948,4628,43.8,4.9,24426,4521,6.0,3.0,34583,21252,37.3,(X),(X),(X),37.4,(X),(X),(X),36.9,(X),(X),(X)
0500000US01043,01043,"Cullman County, Alabama",30798,1373,37862,2318,98.1,0.7,38065,2377,N,N,N,N,N,N,-,**,N,N,120052,84570,N,N,-,**,N,N,-,**,N,N,N,N,N,N,27123,18914,95.6,1.1,38196,2255,3.7,1.6,24302,26826,28.6,2.6,39647,4650,38.6,2.5,46639,10381,29.2,2.4,29960,3762,20951,1499,42825,5102,N,N,45489,10843,N,N,41940,5072,N,N,52087,6017,N,N,23035,7097,N,N,32102,5533,9847,1269,20405,2261,57.3,6.5,17419,2487,53.5,6.7,16638,2574,3.8,3.1,46629,25534,42.7,6.5,28870,10033,36.7,6.6,30976,11683,6.0,3.5,19671,10917,38.9,(X),(X),(X),44.5,(X),(X),(X),26.9,(X),(X),(X)
0500000US01049,01049,"DeKalb County, Alabama",26247,1210,36559,4410,91.0,2.6,37348,4681,N,N,23409,14772,N,N,N,N,N,N,-,**,N,N,-,**,N,N,31078,20661,N,N,N,N,N,N,32006,9676,87.2,2.5,38754,5086,4.3,2.0,32104,12206,32.0,2.7,44538,6873,36.4,3.6,42298,11488,27.2,2.2,26063,7766,17721,1404,43560,5094,N,N,40863,10578,N,N,44587,3959,N,N,49569,5097,N,N,26721,4210,N,N,41736,9629,8526,1162,16779,3559,43.8,6.5,15890,1649,40.6,6.7,15354,1761,3.2,2.9,46402,17574,56.2,6.5,23237,14880,50.6,7.0,16822,18351,5.6,3.0,47876,36725,39.2,(X),(X),(X),36.5,(X),(X),(X),44.6,(X),(X),(X)
0500000US01051,01051,"Elmore County, Alabama",29615,1069,52502,5977,78.3,2.4,57016,8792,N,N,43297,13268,N,N,-,**,N,N,N,N,N,N,-,**,N,N,-,**,N,N,90486,67939,N,N,26625,1859,75.9,2.6,59483,11830,3.8,2.2,28264,7361,30.3,3.1,63820,13139,39.9,2.8,66845,9709,26.0,1.9,34530,6067,21942,1556,68782,3979,N,N,70601,9025,N,N,67981,7079,N,N,77021,11712,N,N,29183,17181,N,N,63162,40622,7673,1322,28121,5215,49.6,8.5,30397,4826,43.8,8.8,30740,4250,5.8,5.1,27456,29143,50.4,8.5,21821,12896,47.8,9.1,21809,13097,2.6,2.7,42569,79120,29.5,(X),(X),(X),29.4,(X),(X),(X),28.4,(X),(X),(X)
0500000US01055,01055,"Etowah County, Alabama",39332,1467,43346,3060,82.6,1.4,44299,3481,16.1,1.3,35327,13572,N,N,-,**,N,N,-,**,N,N,-,**,N,N,95495,42999,N,N,40719,40593,N,N,N,N,81.6,1.4,44447,3594,2.8,1.0,32254,18508,29.6,2.0,47919,6873,38.8,1.8,49089,3976,28.8,1.9,32142,3223,27549,1578,51350,3590,36.3,3.0,46496,5837,63.7,3.0,55300,6513,74.4,3.7,59658,4842,19.1,3.6,19276,2552,6.5,2.0,41076,12901,11783,1305,25461,3909,56.4,5.5,22161,5140,50.2,5.8,19968,2947,6.2,3.3,45921,18083,43.6,5.5,31655,12084,37.7,5.7,25508,9271,5.9,3.5,65569,20312,40.4,(X),(X),(X),43.1,(X),(X),(X),32.5,(X),(X),(X)
0500000US01069,01069,"Houston County, Alabama",38870,945,43553,2295,70.4,1.3,50337,3175,26.6,1.2,27921,3558,N,N,63833,32084,N,N,33424,14999,N,N,-,**,N,N,N,N,N,N,35094,9598,N,N,43494,11709,68.9,1.3,50696,3221,3.1,0.8,22909,5849,31.6,1.5,45079,3408,38.5,1.2,50259,3157,26.8,1.3,37058,2747,26058,1255,52454,2687,40.5,2.5,46172,2229,59.5,2.5,56425,3852,68.8,2.7,67465,3471,24.4,2.5,25798,4032,6.8,1.5,35313,7940,12812,950,26907,3133,58.0,2.6,22095,3008,52.1,3.8,19948,2598,5.9,3.1,37064,8171,42.0,2.6,37301,5493,34.3,2.8,32056,5256,7.7,2.2,49321,6429,40.7,(X),(X),(X),40.3,(X),(X),(X),40.0,(X),(X),(X)
0500000US01073,01073,"Jefferson County, Alabama",264781,3811,48492,2203,54.4,0.8,63850,4197,42.1,0.8,32375,1786,N,N,N,N,N,N,58563,10293,N,N,-,**,N,N,33837,11874,N,N,41687,12754,2.3,0.3,43615,4181,53.2,0.8,64294,4228,3.6,0.6,21799,4538,34.0,0.8,50535,1376,38.7,0.9,59496,3119,23.7,0.6,36906,2053,166887,4705,63321,2809,42.7,1.7,57701,4808,57.3,1.7,67296,2653,63.9,1.7,83432,4044,29.4,1.7,27923,3171,6.7,1.2,41360,6368,97894,4473,30154,2120,56.0,1.8,26949,2321,50.0,2.2,25359,1523,6.0,1.4,48693,8640,44.0,1.8,33038,2781,36.4,1.9,28898,3318,7.6,1.5,64954,17703,37.5,(X),(X),(X),38.2,(X),(X),(X),34.9,(X),(X),(X)
0500000US01077,01077,"Lauderdale County, Alabama",38762,1292,42577,2346,88.1,1.7,45231,2705,N,N,22707,4208,N,N,-,**,N,N,-,**,N,N,-,**,N,N,-,**,N,N,N,N,N,N,27756,16660,86.6,1.7,45721,2797,7.5,1.8,21854,5917,24.5,2.2,41392,7936,37.6,2.2,57361,7664,30.4,1.8,37040,5242,24621,1435,57028,4842,N,N,51277,14135,N,N,60320,4764,N,N,66023,4414,N,N,23011,5977,N,N,29901,34144,14141,1244,22382,5495,59.8,5.8,17997,3393,52.3,5.7,16983,2941,7.5,3.6,27435,30864,40.2,5.8,31971,6140,31.1,6.5,39534,13810,9.1,4.4,30889,2085,46.0,(X),(X),(X),45.8,(X),(X),(X),44.0,(X),(X),(X)
