GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; One race-- - White,Total; Margin of Error; One race-- - White,Median income (dollars); Estimate; One race-- - White,Median income (dollars); Margin of Error; One race-- - White,Total; Estimate; One race-- - Black or African American,Total; Margin of Error; One race-- - Black or African American,Median income (dollars); Estimate; One race-- - Black or African American,Median income (dollars); Margin of Error; One race-- - Black or African American,Total; Estimate; One race-- - American Indian and Alaska Native,Total; Margin of Error; One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; One race-- - American Indian and Alaska Native,Total; Estimate; One race-- - Asian,Total; Margin of Error; One race-- - Asian,Median income (dollars); Estimate; One race-- - Asian,Median income (dollars); Margin of Error; One race-- - Asian,Total; Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; One race-- - Some other race,Total; Margin of Error; One race-- - Some other race,Median income (dollars); Estimate; One race-- - Some other race,Median income (dollars); Margin of Error; One race-- - Some other race,Total; Estimate; Two or more races,Total; Margin of Error; Two or more races,Median income (dollars); Estimate; Two or more races,Median income (dollars); Margin of Error; Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Married-couple families,Total; Margin of Error; FAMILIES - Married-couple families,Median income (dollars); Estimate; FAMILIES - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Married-couple families,"Total; Estimate; FAMILIES - Female householder, no husband present","Total; Margin of Error; FAMILIES - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Female householder, no husband present","Total; Estimate; FAMILIES - Male householder, no wife present","Total; Margin of Error; FAMILIES - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0500000US01003,01003,"Baldwin County, Alabama",74460,4575,50900,4988,88.5,1.8,54003,6446,8.5,1.3,28752,5153,N,N,48375,26912,N,N,41159,13481,N,N,-,**,N,N,N,N,N,N,N,N,N,N,N,N,86.8,2.0,53639,6302,2.4,1.0,27266,27159,30.8,2.3,52634,12803,41.8,2.5,62752,13467,25.0,1.5,42194,5178,52198,3666,66145,3993,N,N,65773,14466,N,N,66564,5063,N,N,75251,6727,N,N,25878,5306,N,N,24250,20769,22262,2998,33795,6528,57.3,6.5,27470,3728,50.2,7.1,25280,4647,7.1,4.4,46043,9900,42.7,6.5,38285,3796,38.2,6.5,37052,3007,4.5,2.6,95633,18049,27.5,(X),(X),(X),29.2,(X),(X),(X),22.9,(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",44722,1678,39037,2926,77.7,1.8,40348,3676,20.3,1.5,29354,9667,N,N,-,**,N,N,-,**,N,N,-,**,N,N,61056,22820,N,N,33539,10262,N,N,N,N,76.4,1.7,40730,3878,4.3,1.6,20704,4741,28.4,2.4,40777,8769,43.3,2.6,47551,5155,24.0,1.8,31446,3879,29735,1825,49603,2309,N,N,41500,11834,N,N,51367,2579,N,N,59950,6090,N,N,22716,7322,N,N,26751,14976,14987,1721,21414,2270,54.2,4.5,19304,3769,48.7,5.0,17993,3795,5.5,2.6,51250,40627,45.8,4.5,24800,7459,39.8,5.2,23978,6402,6.0,2.5,32169,20768,25.8,(X),(X),(X),26.6,(X),(X),(X),23.3,(X),(X),(X)
0500000US01043,01043,"Cullman County, Alabama",31954,1234,40054,5721,96.5,1.2,39966,5698,N,N,63099,33283,N,N,N,N,N,N,N,N,N,N,-,**,N,N,53223,46414,N,N,N,N,N,N,38911,38035,94.1,1.2,40318,5908,3.3,1.8,17472,22026,30.3,2.6,45948,8150,38.9,2.4,56479,8157,27.5,1.7,24665,4091,23520,1278,53091,6942,N,N,48756,10602,N,N,54685,7445,N,N,58311,2903,N,N,21986,6220,N,N,63641,28483,8434,1199,15370,2427,46.5,6.0,12834,3965,45.5,6.2,12519,4012,1.0,1.0,22650,5903,53.5,6.0,18577,5628,47.0,6.4,16002,4258,6.5,3.6,45896,6370,27.9,(X),(X),(X),28.2,(X),(X),(X),26.2,(X),(X),(X)
0500000US01049,01049,"DeKalb County, Alabama",27139,1036,36541,3198,92.3,2.3,36767,3235,N,N,27795,24004,N,N,78988,26855,N,N,20442,20381,N,N,-,**,N,N,N,N,N,N,37805,26103,N,N,32882,18831,84.2,3.3,37034,2741,2.1,1.1,12460,23798,30.5,3.9,39722,5908,44.5,3.5,39425,6712,23.0,2.4,28456,5137,21046,1468,40978,4242,N,N,40292,7263,N,N,42322,7910,N,N,45424,5318,N,N,13726,9450,N,N,50022,42636,6093,1116,16159,3376,62.0,8.0,15684,4119,57.7,8.1,14880,3804,4.3,3.1,41531,58706,38.0,8.0,16838,6901,36.7,8.0,16409,6572,1.3,1.3,68889,56791,24.9,(X),(X),(X),24.4,(X),(X),(X),26.0,(X),(X),(X)
0500000US01051,01051,"Elmore County, Alabama",28469,1549,57405,4043,78.1,2.1,60389,4585,20.0,2.1,26852,8005,N,N,28990,27014,N,N,-,**,N,N,-,**,N,N,-,**,N,N,44968,2714,N,N,26675,18883,77.8,2.1,60542,4706,3.9,1.9,29262,10596,34.3,3.2,56409,11974,41.8,3.5,65071,9297,20.0,1.8,41146,7074,21260,1470,64952,5394,N,N,62657,12607,N,N,66074,5614,N,N,78747,7440,N,N,21745,4797,N,N,60597,24807,7209,1403,34993,7257,54.5,8.6,27371,9131,52.2,8.9,26202,10459,2.3,2.7,41427,861,45.5,8.6,43993,9935,37.2,9.5,43940,11847,8.3,5.1,45272,36148,25.9,(X),(X),(X),26.3,(X),(X),(X),22.0,(X),(X),(X)
0500000US01055,01055,"Etowah County, Alabama",40443,1530,33313,3299,81.3,1.6,36392,4537,15.9,1.3,19901,3692,N,N,63694,23337,N,N,40139,28497,N,N,-,**,N,N,N,N,N,N,85358,49338,N,N,N,N,79.0,1.7,37695,4827,3.0,1.4,15404,13819,29.2,2.4,50820,10790,42.1,2.5,36969,4764,25.6,1.7,26340,2181,29134,1862,45075,5662,39.2,3.1,34927,21674,60.8,3.1,46469,4817,70.1,4.0,53972,3571,21.8,3.4,19349,2236,8.1,2.6,32185,13483,11309,1507,18277,2639,57.4,5.3,16256,3641,55.2,5.3,15542,3847,2.2,1.5,74817,56772,42.6,5.3,20788,1956,36.2,5.9,20368,2389,6.5,3.1,46221,37640,28.5,(X),(X),(X),29.8,(X),(X),(X),24.2,(X),(X),(X)
0500000US01069,01069,"Houston County, Alabama",39118,1099,40336,2176,73.7,1.5,49196,2810,23.6,1.3,23325,2989,N,N,34554,20056,N,N,N,N,N,N,-,**,N,N,27685,19438,N,N,28384,22666,2.1,0.5,30772,2609,72.7,1.5,49606,2703,3.3,0.6,23813,5761,32.9,1.5,46638,5505,39.2,1.5,47484,2706,24.6,1.2,31112,2543,26666,966,50657,2578,40.9,2.2,45862,4267,59.1,2.2,53762,3479,71.7,2.0,62059,3582,24.0,1.8,19539,1380,4.2,1.1,33250,10125,12452,833,24819,2210,57.3,3.1,21155,2527,51.1,3.6,18784,1552,6.3,3.1,73065,73727,42.7,3.1,27296,2838,35.5,3.1,27077,3205,7.2,1.9,30371,8823,31.1,(X),(X),(X),31.6,(X),(X),(X),29.1,(X),(X),(X)
0500000US01073,01073,"Jefferson County, Alabama",255059,4014,41976,1002,55.2,0.9,55985,1658,40.6,0.9,29518,2062,N,N,N,N,1.7,0.2,51154,11485,N,N,-,**,N,N,22046,7898,N,N,26920,7744,N,N,28366,9971,54.5,0.9,56181,1658,4.4,0.7,20273,6022,33.6,0.9,45196,2389,39.5,0.9,53104,3058,22.6,0.8,30809,1567,164044,5397,56260,2094,40.7,1.8,51600,5126,59.3,1.8,58032,2577,67.9,1.9,74117,2930,27.1,1.8,26645,3689,5.0,0.9,33781,7280,91015,4585,26384,1397,56.0,2.3,22288,2353,51.5,2.3,21548,1402,4.5,1.3,35907,4067,44.0,2.3,30483,1895,37.2,2.4,29022,3062,6.7,1.3,39220,14623,29.1,(X),(X),(X),30.0,(X),(X),(X),26.8,(X),(X),(X)
0500000US01077,01077,"Lauderdale County, Alabama",39331,1217,40121,3405,89.8,1.5,41984,3585,9.3,1.4,25139,2906,N,N,-,**,N,N,82676,76051,N,N,-,**,N,N,20605,5871,N,N,N,N,N,N,28775,6863,88.7,1.5,42339,3694,6.8,1.9,21250,11344,27.6,2.2,48477,5608,37.2,2.3,55433,6292,28.3,2.0,28728,5308,24071,1882,53654,5424,N,N,51563,9458,N,N,54396,6170,N,N,62949,7949,N,N,24033,6648,N,N,55238,33334,15260,1664,23340,2497,60.5,5.0,21462,2423,53.0,5.0,21168,3336,7.5,4.1,22171,4405,39.5,5.0,27278,6299,32.5,5.0,30503,6743,7.0,3.0,16434,9943,40.3,(X),(X),(X),39.9,(X),(X),(X),40.1,(X),(X),(X)
