GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
0500000US36053,36053,"Madison County, New York",26518,1170,52300,5299,97.9,1.3,52804,5615,N,N,-,**,N,N,36633,16305,N,N,N,N,N,N,-,**,N,N,-,**,N,N,-,**,N,N,-,**,97.5,1.3,52671,5624,2.3,1.3,32532,16736,27.7,2.2,51961,11370,44.8,2.0,70575,6795,25.2,1.9,35867,4036,17246,1358,67404,6582,N,N,63656,14793,N,N,70680,5969,N,N,78833,6604,N,N,31884,10939,N,N,56354,18352,9272,1176,32393,4928,48.2,7.5,30973,4355,38.5,6.9,26512,7550,9.7,4.4,62754,36062,51.8,7.5,36752,9710,40.0,7.3,26834,10458,11.8,5.3,54574,12891,40.8,(X),(X),(X),40.3,(X),(X),(X),41.1,(X),(X),(X)
0500000US36055,36055,"Monroe County, New York",298314,3558,51665,1167,79.8,0.7,57595,1689,13.7,0.7,28012,2741,N,N,26585,16695,2.8,0.3,49653,4367,N,N,-,**,1.9,0.4,24311,5664,N,N,28775,14488,6.3,0.5,26047,2458,76.6,0.8,58701,1702,4.1,0.5,19183,3377,32.0,0.6,55091,2776,40.1,0.7,65549,3156,23.8,0.6,36329,1359,181917,4414,66632,2148,41.8,1.4,64767,4193,58.2,1.4,67738,2623,70.0,1.6,82407,2271,23.0,1.3,28437,1979,7.0,1.0,45327,6781,116397,4589,31227,1097,53.3,2.0,27191,1498,44.9,1.9,24328,1487,8.4,1.1,58876,11822,46.7,2.0,35934,2587,36.4,1.8,31700,1953,10.3,1.3,58368,8007,27.9,(X),(X),(X),28.6,(X),(X),(X),25.8,(X),(X),(X)
0500000US36059,36059,"Nassau County, New York",438588,2909,96193,2415,75.9,0.6,100988,1600,10.1,0.4,75382,6992,N,N,96192,37804,6.8,0.3,111051,9024,N,N,-,**,4.2,0.5,65618,10832,2.8,0.4,62559,13150,11.4,0.5,70421,6420,70.9,0.7,101974,1879,0.8,0.2,27019,14809,24.6,0.6,110015,6787,46.7,0.7,112339,3995,27.9,0.6,59582,3035,332159,5064,111908,2505,43.6,0.9,120227,3710,56.4,0.9,107370,2772,78.0,1.0,126597,2454,16.4,0.9,63843,5197,5.7,0.6,81669,10111,106429,4254,45212,3235,60.8,1.9,36095,2743,53.7,2.2,32422,2832,7.1,1.3,93190,17721,39.2,1.9,57414,5663,31.6,2.0,52452,4644,7.6,1.4,101119,33126,41.5,(X),(X),(X),42.3,(X),(X),(X),37.0,(X),(X),(X)
0500000US36061,36061,"New York County, New York",726357,8266,72190,2200,63.8,0.8,100128,3118,13.2,0.6,30300,3412,N,N,30754,10709,11.4,0.6,76409,11228,N,N,N,N,8.3,0.6,29627,2967,2.9,0.4,48769,7940,18.8,0.6,32401,1851,55.9,0.8,107436,5511,3.2,0.3,42000,5558,41.5,0.8,99333,4380,33.6,0.7,69669,6938,21.7,0.5,38010,2915,293761,7284,88247,4882,39.8,1.8,90654,15864,60.2,1.8,87648,5141,64.7,1.8,140891,3747,28.0,1.6,31855,1854,7.2,1.1,49347,10193,432596,7986,63017,4012,56.0,1.0,54882,4386,47.9,1.1,46939,3663,8.2,0.6,103472,10827,44.0,1.0,75714,5986,34.1,1.0,61282,4297,9.9,0.8,131125,10621,29.6,(X),(X),(X),36.3,(X),(X),(X),24.7,(X),(X),(X)
0500000US36063,36063,"Niagara County, New York",87970,1709,46775,2992,91.2,1.0,47873,3850,6.7,0.8,35204,8432,N,N,33019,22345,N,N,52299,42676,N,N,N,N,N,N,-,**,N,N,N,N,N,N,N,N,90.5,1.0,47964,3868,2.9,0.9,15299,4563,26.5,1.4,52561,5588,43.5,1.4,59129,4442,27.2,1.3,31431,3284,53590,2222,61897,3835,39.1,2.5,57273,5299,60.9,2.5,64868,5594,71.6,3.0,72347,2347,20.4,2.3,31188,5020,8.0,2.0,53698,7327,34380,2029,26253,1666,53.7,3.7,23926,1991,48.1,3.8,22585,2199,5.6,1.9,31929,16267,46.3,3.7,30017,3779,37.6,3.9,25830,3217,8.6,2.8,64885,19277,29.5,(X),(X),(X),30.6,(X),(X),(X),25.9,(X),(X),(X)
0500000US36065,36065,"Oneida County, New York",89648,2072,43702,2971,91.8,1.0,46080,2963,4.1,0.7,27181,8300,N,N,-,**,N,N,41569,22103,N,N,-,**,N,N,23266,15818,N,N,21941,7222,N,N,21142,5566,90.1,1.1,46891,2702,3.2,0.8,23908,7310,27.9,1.6,41548,3880,41.6,1.3,53391,3070,27.2,1.1,35335,3087,52519,1893,59496,4298,41.9,2.9,48372,6825,58.1,2.9,64042,4258,69.7,2.8,71849,4873,22.2,2.3,33041,4324,8.1,1.9,42233,13603,37129,2144,27069,2651,52.0,3.5,25252,3045,43.6,3.2,23397,2130,8.4,1.9,57780,11621,48.0,3.5,28751,2794,40.0,3.7,26089,4422,8.0,1.9,45802,7607,35.0,(X),(X),(X),34.5,(X),(X),(X),35.6,(X),(X),(X)
0500000US36067,36067,"Onondaga County, New York",184316,2473,52110,1506,85.2,0.8,56201,2553,9.7,0.6,27759,3783,N,N,N,N,2.3,0.2,43850,10686,N,N,-,**,N,N,16594,7869,N,N,40049,15215,3.1,0.4,26893,12609,83.5,0.8,56558,2617,3.8,0.7,13680,3672,30.5,1.0,58724,5123,41.4,1.0,64557,3496,24.2,0.8,39133,1653,111862,3302,69720,2913,43.1,2.0,66761,7213,56.9,2.0,70537,2763,69.7,1.8,84272,3407,23.1,1.8,31017,3058,7.2,1.0,47290,9415,72454,2965,31089,1313,54.1,2.0,28734,2344,46.3,2.2,26204,1407,7.8,1.3,57382,7468,45.9,2.0,35102,3196,37.4,2.0,31257,2352,8.5,1.4,68467,5308,32.9,(X),(X),(X),33.7,(X),(X),(X),30.2,(X),(X),(X)
0500000US36069,36069,"Ontario County, New York",43028,1307,58165,2289,94.4,1.0,59592,3123,N,N,28295,10237,N,N,-,**,N,N,N,N,N,N,-,**,N,N,N,N,N,N,N,N,N,N,16699,12477,92.9,0.9,59974,3720,3.5,1.5,29406,3309,26.4,2.1,64525,12415,43.1,2.0,71128,12872,27.0,1.3,47949,10423,29457,1686,71806,5871,41.1,3.7,76208,9251,58.9,3.7,70170,6688,74.1,4.1,85018,6546,17.2,2.7,32243,14180,8.7,2.7,59527,28043,13571,1231,29561,2050,56.8,5.3,28302,1857,47.4,5.6,25778,3161,9.5,4.7,39221,17965,43.2,5.3,35583,6812,31.6,5.4,28388,6967,11.6,4.6,69434,40223,25.2,(X),(X),(X),25.9,(X),(X),(X),21.0,(X),(X),(X)
0500000US36071,36071,"Orange County, New York",123977,2276,68950,2495,78.8,1.4,72434,3848,9.3,0.9,57345,19063,N,N,-,**,N,N,91736,40615,N,N,-,**,7.4,1.0,50917,9722,N,N,41688,30794,15.4,1.0,62166,10792,72.1,1.1,72866,3994,3.0,0.8,22482,9754,30.9,1.3,68473,5574,44.9,1.2,86311,4336,21.2,0.9,43553,2718,89052,3232,79574,5459,49.6,2.1,76531,6225,50.4,2.1,81921,4350,75.1,2.3,94454,3948,18.4,2.1,40216,3547,6.5,1.4,48441,13007,34925,2847,37838,5032,52.8,3.7,35732,6617,45.5,3.4,31385,3481,7.3,2.2,75099,9727,47.2,3.7,40394,7412,39.4,3.6,34938,5762,7.8,2.3,85823,36196,46.3,(X),(X),(X),46.4,(X),(X),(X),44.1,(X),(X),(X)
0500000US36075,36075,"Oswego County, New York",45327,1415,46533,4134,97.8,0.8,46727,4007,N,N,-,**,N,N,-,**,N,N,-,**,N,N,-,**,N,N,N,N,N,N,43438,31139,N,N,27089,15792,96.7,1.0,47040,4022,3.2,1.2,14631,8922,29.6,1.7,42997,11616,42.5,2.1,64371,3991,24.7,1.4,36635,4845,30626,1635,62663,4092,39.7,3.1,57557,13526,60.3,3.1,64058,3326,75.1,3.2,72869,4431,16.5,2.9,21614,4799,8.4,2.0,46519,7416,14701,1476,27440,3118,47.5,4.7,23394,1884,38.3,4.0,21172,3618,9.1,2.8,50722,20184,52.5,4.7,31279,1711,39.6,5.3,30604,1897,12.9,3.8,44438,32366,33.4,(X),(X),(X),33.2,(X),(X),(X),33.5,(X),(X),(X)
