GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36
0500000US12031,12031,"Duval County, Florida",340527,4663,49230,1194,66.0,0.7,55543,2159,28.4,0.7,35378,2001,N,N,41393,12328,2.8,0.3,66127,4804,N,N,36705,35279,1.5,0.3,40936,7656,1.0,0.3,38037,7610,4.8,0.3,42764,5268,62.8,0.7,56439,2439,5.6,0.6,30673,3411,39.4,0.7,50516,1827,38.5,0.8,57248,2295,16.6,0.5,36608,2384,218410,5588,58397,1509,45.3,1.4,51584,2791,54.7,1.4,63833,2701,69.9,1.6,70634,1619,22.5,1.4,31293,2739,7.6,0.9,46043,7366,122117,4984,33453,1747,51.1,2.2,28767,2635,43.6,2.3,25371,2008,7.5,1.2,53592,6333,48.9,2.2,39560,2749,37.4,2.3,36905,3843,11.5,1.8,47368,4972,30.3,(X),(X),(X),32.2,(X),(X),(X),25.4,(X),(X),(X)
0500000US12033,12033,"Escambia County, Florida",115420,2877,41894,2414,74.8,1.1,47768,2697,20.3,1.2,25736,3142,N,N,62999,25589,N,N,49068,18492,N,N,-,**,N,N,N,N,N,N,27967,19572,N,N,22836,6481,73.0,1.2,48298,2561,5.2,1.0,22323,5199,31.0,1.2,45379,4313,39.5,1.4,50947,3059,24.3,1.2,30056,2772,73095,3268,53115,2516,42.5,2.6,47879,4893,57.5,2.6,56739,2150,73.1,2.6,62228,2666,20.4,2.0,26233,2134,6.5,1.6,45622,15378,42325,3140,26012,1930,56.7,3.7,23428,2190,50.5,3.8,22374,2562,6.2,1.9,43561,4983,43.3,3.7,28736,2924,33.8,3.9,26575,2003,9.5,2.4,49484,14103,26.4,(X),(X),(X),28.0,(X),(X),(X),22.9,(X),(X),(X)
0500000US12035,12035,"Flagler County, Florida",37935,2082,41830,4231,86.8,1.6,41230,4977,10.0,1.1,42066,15471,N,N,-,**,N,N,44488,5391,N,N,-,**,N,N,52908,21477,N,N,N,N,N,N,24314,3556,81.7,2.2,42831,6013,6.4,2.5,38277,27464,27.3,2.9,47083,9020,31.3,2.7,53525,7772,35.0,2.1,34637,4863,25718,2016,51893,4668,N,N,49396,6629,N,N,52893,5850,N,N,54162,3760,N,N,22683,11860,N,N,90444,29300,12217,1836,21747,3040,60.3,7.6,18602,4772,50.8,7.7,17134,3534,9.5,5.6,38029,60445,39.7,7.6,32020,10265,27.0,5.8,25035,9968,12.7,6.4,58081,25081,29.2,(X),(X),(X),28.5,(X),(X),(X),25.9,(X),(X),(X)
0500000US12053,12053,"Hernando County, Florida",66498,2468,44172,2389,93.2,1.2,44409,2456,N,N,41598,20250,N,N,-,**,N,N,N,N,N,N,-,**,N,N,35699,30371,N,N,N,N,6.7,0.9,51038,4466,87.5,1.5,44026,2319,2.8,1.2,31010,16690,25.9,1.7,54253,6066,33.6,1.7,53878,5845,37.7,1.7,29789,3892,46238,2449,52234,2818,N,N,52014,6912,N,N,52303,2962,N,N,57626,3467,N,N,32241,6464,N,N,40112,8902,20260,2121,22278,1803,57.9,5.3,20009,1984,47.9,5.4,18335,2614,10.0,3.4,48821,19861,42.1,5.3,31343,6716,32.2,6.2,26778,10843,9.9,3.6,40735,5430,25.4,(X),(X),(X),26.6,(X),(X),(X),21.3,(X),(X),(X)
0500000US12055,12055,"Highlands County, Florida",41295,2190,33047,3085,88.0,1.8,35008,2423,N,N,17049,13013,N,N,-,**,N,N,N,N,N,N,-,**,N,N,26229,11848,N,N,N,N,12.1,1.9,26780,8029,78.7,2.2,35609,2323,4.1,2.4,23904,16449,23.7,3.3,35734,5726,25.1,2.4,42577,4423,47.1,2.7,28004,3114,25737,1786,40709,2504,N,N,34268,4620,N,N,43544,2399,N,N,45792,3184,N,N,21496,5764,N,N,30741,13073,15558,1916,16030,2980,62.7,6.0,17580,2492,54.9,6.5,16086,2985,7.8,3.5,32212,8582,37.3,6.0,13858,2209,28.9,5.8,13856,3386,8.4,3.3,13863,10758,19.6,(X),(X),(X),19.5,(X),(X),(X),18.7,(X),(X),(X)
0500000US12057,12057,"Hillsborough County, Florida",458023,4816,50572,1102,77.4,0.7,55254,1354,15.0,0.5,36078,1889,N,N,22218,14009,2.7,0.2,60156,6805,N,N,-,**,3.7,0.4,39978,3978,1.0,0.2,36781,8922,19.3,0.5,41118,2030,62.2,0.7,59533,1746,5.6,0.5,29729,2712,38.2,0.7,56289,1845,38.0,0.7,60347,2351,18.2,0.5,33701,1936,296879,5720,61570,1336,46.1,1.3,60343,2333,53.9,1.3,62250,1966,72.2,1.4,74828,2092,20.4,1.2,29437,1888,7.4,0.8,43101,4230,161144,5696,33879,1969,50.3,1.7,29243,2523,42.7,1.8,26018,1641,7.6,0.9,50005,7500,49.7,1.7,38266,2700,36.4,1.9,33041,2661,13.2,1.4,60682,4270,24.0,(X),(X),(X),25.4,(X),(X),(X),20.3,(X),(X),(X)
0500000US12061,12061,"Indian River County, Florida",57334,2345,46081,3436,90.1,1.3,46711,3697,6.9,1.0,30346,12278,N,N,-,**,N,N,N,N,N,N,-,**,N,N,33710,15433,N,N,N,N,N,N,40614,16249,85.3,1.5,47299,4884,3.4,1.3,37270,14579,27.2,2.2,47037,5128,32.0,2.1,52600,3743,37.3,1.8,39086,4610,35758,2062,55026,2717,N,N,49549,6320,N,N,59175,5993,N,N,59334,4539,N,N,23868,6727,N,N,54583,21509,21576,2109,30540,2317,58.9,4.8,26385,2884,51.6,4.9,24866,3638,7.3,2.7,42330,26539,41.1,4.8,35132,5301,34.1,4.9,31777,3559,7.0,3.2,54754,24381,23.0,(X),(X),(X),22.7,(X),(X),(X),22.3,(X),(X),(X)
0500000US12069,12069,"Lake County, Florida",118699,2523,46797,2233,87.9,1.3,47554,2189,6.6,0.9,31222,9143,N,N,61138,25396,N,N,60188,20748,N,N,-,**,3.0,0.8,44750,20091,N,N,58681,52582,6.7,0.8,52487,8134,83.8,1.3,47346,2122,2.4,0.7,41407,6811,27.5,1.5,56585,6056,28.9,1.3,56175,2863,41.2,1.4,36388,2473,83990,3316,54181,2467,35.1,2.1,53916,4757,64.9,2.1,54307,2473,82.3,2.6,58525,2488,13.0,2.5,29555,5274,4.7,1.2,40290,6048,34709,2592,26609,1540,57.8,4.0,23715,3086,53.2,3.8,22361,2476,4.6,1.7,45981,13011,42.2,4.0,34802,6921,33.2,4.1,26668,2216,9.0,2.8,70280,10151,27.5,(X),(X),(X),26.6,(X),(X),(X),28.6,(X),(X),(X)
0500000US12071,12071,"Lee County, Florida",247392,4904,50699,1405,87.8,0.8,52383,1377,5.8,0.4,35572,4110,N,N,N,N,N,N,73843,19903,N,N,-,**,4.0,0.7,35237,10801,N,N,34466,33588,12.7,0.6,41265,4665,79.8,0.7,53429,1241,3.7,0.6,32985,6291,30.9,0.9,55042,2900,33.5,0.7,57921,2881,32.0,0.8,39237,2104,162867,4917,57953,1573,36.4,1.7,53581,2770,63.6,1.7,59905,1589,81.2,1.6,64295,1839,12.8,1.2,34727,3313,6.0,1.1,37349,6607,84525,3927,32855,1853,55.0,2.5,27422,2185,45.7,2.6,25314,2014,9.3,2.0,45187,8302,45.0,2.5,41824,3658,32.8,2.3,35330,4095,12.2,2.0,74123,5822,26.5,(X),(X),(X),26.1,(X),(X),(X),25.5,(X),(X),(X)
0500000US12073,12073,"Leon County, Florida",107428,2336,49234,2318,65.3,1.3,57240,3465,29.5,1.2,31981,5887,N,N,33348,28219,2.7,0.5,46280,23166,N,N,-,**,N,N,47000,38281,N,N,N,N,4.2,0.6,33922,18235,62.6,1.3,59215,4163,16.6,1.5,15203,4742,35.4,1.4,52844,3591,34.7,1.6,70955,4202,13.3,1.0,43515,5906,60097,2439,70818,2727,45.3,2.7,64948,10550,54.7,2.7,72276,3774,69.7,3.3,84104,4113,23.8,2.9,30177,8539,6.6,1.8,46943,15057,47331,2580,29102,4705,54.9,3.3,28275,4132,41.4,3.3,27171,4670,13.5,2.9,32057,10643,45.1,3.3,29992,9828,27.4,3.5,32644,9894,17.7,3.2,28493,15312,29.1,(X),(X),(X),28.3,(X),(X),(X),29.3,(X),(X),(X)
0500000US12081,12081,"Manatee County, Florida",128562,3444,48980,1347,87.5,0.9,50499,1524,7.2,0.7,32151,6303,N,N,N,N,N,N,67563,23533,N,N,-,**,3.2,0.7,38532,9605,N,N,39362,4465,8.0,0.8,39682,7853,82.8,0.9,50752,1615,3.0,0.7,36902,12345,28.7,1.5,59216,6605,34.9,1.2,55965,3570,33.4,1.0,36582,1847,84205,3260,56872,2435,35.7,2.2,53989,5924,64.3,2.2,57810,2726,78.7,2.2,65891,3516,15.6,1.9,30321,3604,5.8,1.6,53667,11606,44357,3417,32409,2442,60.9,2.8,26941,2675,52.4,3.1,24681,1971,8.5,2.3,47471,5122,39.1,2.8,42210,5129,27.3,3.0,34220,4038,11.8,2.6,70695,9475,25.3,(X),(X),(X),25.4,(X),(X),(X),23.9,(X),(X),(X)
0500000US12083,12083,"Marion County, Florida",128822,3171,39294,2037,86.7,1.1,41431,2746,8.8,0.9,28683,7834,N,N,N,N,N,N,N,N,N,N,-,**,2.1,0.7,29470,14496,N,N,21483,17358,7.7,0.8,32749,9118,81.4,1.0,42038,2711,2.9,0.7,31585,9722,30.0,1.2,46874,3458,31.6,1.1,45518,4153,35.5,1.1,29841,2111,88570,3288,47383,1948,36.3,2.2,46411,4584,63.7,2.2,47903,2260,78.0,1.9,53202,2231,16.4,1.6,24651,4088,5.7,1.4,38314,8650,40252,2735,22541,1713,59.2,3.3,20590,1906,53.1,3.1,19224,2904,6.1,2.0,34950,25530,40.8,3.3,30067,4284,29.9,3.3,24140,4690,10.9,2.7,45711,8606,31.8,(X),(X),(X),33.5,(X),(X),(X),27.0,(X),(X),(X)
0500000US12085,12085,"Martin County, Florida",59676,2575,55472,3740,92.9,1.2,57125,4036,N,N,35951,19498,N,N,23571,671,N,N,N,N,N,N,-,**,N,N,49867,24140,N,N,N,N,N,N,42877,15549,89.3,1.5,58116,3933,2.9,1.5,42260,7706,24.6,2.1,60818,9631,36.0,2.0,71832,6516,36.5,1.8,43565,4056,40023,2630,66292,3782,N,N,63400,5783,N,N,68959,4033,N,N,71760,5823,N,N,43216,8922,N,N,37297,32183,19653,2056,34164,6993,57.5,5.1,28574,4583,48.9,4.7,24347,4133,8.6,3.4,54368,10995,42.5,5.1,42785,8714,34.5,5.5,35979,9786,8.0,3.2,64667,34247,30.1,(X),(X),(X),30.8,(X),(X),(X),26.0,(X),(X),(X)
0500000US12086,12086,"Miami-Dade County, Florida",833199,7301,43650,974,75.7,0.7,45739,987,17.6,0.5,35060,1829,N,N,65452,12927,1.4,0.1,64993,9568,N,N,"2,500-",***,3.9,0.4,45612,4312,1.2,0.2,50734,9255,61.9,0.5,41254,822,20.1,0.5,64602,3790,3.7,0.3,31151,2661,36.2,0.6,50668,1385,37.9,0.6,51400,1290,22.2,0.5,23101,1179,575684,8852,49894,1130,44.3,1.0,47980,1981,55.7,1.0,51276,1538,66.9,1.1,60745,1457,24.8,1.0,31292,1618,8.3,0.7,39785,3975,257515,7423,27247,1371,51.5,1.5,21008,1290,44.9,1.5,17248,1399,6.5,0.8,56473,4858,48.5,1.5,33643,2772,37.2,1.7,30462,1394,11.3,1.1,51095,7429,25.7,(X),(X),(X),27.4,(X),(X),(X),20.5,(X),(X),(X)
0500000US12087,12087,"Monroe County, Florida",29109,2202,60642,7484,94.0,2.3,61793,8045,N,N,43444,9698,N,N,-,**,N,N,75299,22075,N,N,-,**,N,N,70471,39286,N,N,-,**,17.5,2.9,50843,10029,77.6,3.3,65390,6700,2.4,1.3,32426,6684,22.9,4.1,67868,15049,52.6,4.0,60797,6971,22.1,3.2,50025,18043,17930,2013,75403,7482,N,N,65748,18741,N,N,76741,6190,N,N,86421,7569,N,N,40784,11557,N,N,40327,27887,11179,1823,42161,4559,40.3,6.3,33606,16542,31.9,7.0,28194,7410,8.4,4.3,68510,13550,59.7,6.3,44402,5225,49.1,7.4,41863,6164,10.6,5.2,55183,20798,33.8,(X),(X),(X),30.3,(X),(X),(X),38.7,(X),(X),(X)
0500000US12089,12089,"Nassau County, Florida",27367,1588,55978,3620,88.9,1.7,57253,6593,N,N,22897,8854,N,N,-,**,N,N,"200,000+",***,N,N,-,**,N,N,-,**,N,N,48657,19093,N,N,N,N,87.3,1.7,57452,7626,3.8,2.3,56767,43274,34.9,2.5,55790,10388,39.5,3.2,60914,11490,21.8,2.3,41032,9992,20544,2026,63882,8473,N,N,55656,6494,N,N,67301,5536,N,N,74462,6996,N,N,23738,7960,N,N,51546,5367,6823,1272,31377,7899,57.7,10.7,25788,7474,47.6,11.9,22615,3540,10.1,6.8,52839,40899,42.3,10.7,47569,21297,29.6,9.6,40765,18244,12.7,8.2,54170,52398,37.4,(X),(X),(X),38.6,(X),(X),(X),33.7,(X),(X),(X)
0500000US12091,12091,"Okaloosa County, Florida",73559,2491,55543,2555,86.6,1.5,57195,2820,9.5,1.1,43040,20543,N,N,21901,14626,N,N,30153,8478,N,N,-,**,N,N,50184,19325,N,N,62550,27703,4.1,0.9,59412,16605,83.3,1.6,57003,2660,5.3,1.5,36341,7726,32.6,2.1,53745,6842,41.3,1.9,67522,7197,20.9,1.3,42639,6224,50298,2636,66512,4143,41.8,3.3,57956,7247,58.2,3.3,69990,4255,77.2,3.3,75016,4690,17.6,3.0,31173,10384,5.1,1.7,51907,3840,23261,2440,32531,2840,50.0,5.2,26233,2762,44.4,5.4,25098,2372,5.6,2.6,64134,13226,50.0,5.2,37363,8437,39.0,5.2,36190,1665,11.1,4.1,68358,15316,26.7,(X),(X),(X),24.8,(X),(X),(X),30.4,(X),(X),(X)
0500000US12095,12095,"Orange County, Florida",394584,4806,51101,949,69.4,0.9,56190,1524,17.8,0.6,39780,1977,N,N,72737,49084,3.8,0.3,56712,3563,N,N,53500,51764,7.3,0.7,39475,3142,1.4,0.3,47376,13411,20.6,0.5,41374,1713,56.2,0.7,59923,1935,5.7,0.4,31252,3701,42.5,0.6,53075,2237,37.2,0.6,59993,2204,14.6,0.4,36951,2570,258326,5246,57167,1484,47.4,1.5,51856,2396,52.6,1.5,61130,1938,67.9,1.7,71607,2047,24.0,1.4,31175,1825,8.1,0.8,45550,2672,136258,4827,36936,1828,48.0,1.9,30103,2177,38.6,1.9,26583,2103,9.4,1.2,45026,8898,52.0,1.9,44456,4580,34.8,2.4,35790,2442,17.2,1.8,65988,4520,30.1,(X),(X),(X),29.9,(X),(X),(X),29.0,(X),(X),(X)
0500000US12097,12097,"Osceola County, Florida",93376,2727,48332,3478,78.5,2.0,51527,3021,8.6,1.3,44874,5713,N,N,N,N,N,N,46280,26267,N,N,-,**,6.5,1.3,40791,7932,N,N,33788,15430,35.2,1.5,41821,3597,53.2,1.5,56093,3058,5.5,1.3,40662,6456,41.3,1.8,53248,6687,35.7,1.9,54000,4199,17.6,1.1,37149,5041,70789,3130,51772,2518,52.6,2.3,47346,5148,47.4,2.3,55120,3268,68.0,3.3,61963,2292,23.0,2.8,27448,4640,9.0,2.1,42155,14904,22587,2219,35327,4042,49.1,4.9,24690,3369,40.4,4.9,22723,3015,8.8,3.0,35772,12631,50.9,4.9,44353,3669,32.1,5.4,35578,9620,18.8,5.7,58017,14561,31.5,(X),(X),(X),32.1,(X),(X),(X),27.5,(X),(X),(X)
0500000US12099,12099,"Palm Beach County, Florida",507763,6028,53453,1637,80.2,0.6,57484,1480,11.8,0.5,39444,2980,N,N,40225,18792,1.6,0.2,67388,8066,N,N,71764,63689,5.4,0.5,42345,2836,0.5,0.2,45050,18060,12.9,0.5,44513,2858,73.0,0.6,59167,1842,2.4,0.3,37169,5861,28.9,0.6,56977,2086,35.6,0.5,66597,2693,33.2,0.6,38041,1454,309602,6063,64297,1824,40.9,1.1,61209,2016,59.1,1.1,66897,2705,75.6,1.2,76426,2153,16.7,1.0,35028,2431,7.7,0.8,46602,2788,198161,5076,35927,1051,56.3,1.6,29473,1401,48.3,1.6,25529,1568,8.1,1.1,69205,10229,43.7,1.6,42711,3433,32.9,1.6,37245,1853,10.8,1.3,76530,4147,29.4,(X),(X),(X),29.4,(X),(X),(X),27.6,(X),(X),(X)
0500000US12101,12101,"Pasco County, Florida",183910,3017,44526,1644,93.1,0.7,43909,1541,3.0,0.4,45692,11264,N,N,N,N,N,N,53826,7724,N,N,-,**,N,N,55632,9885,N,N,50566,23264,7.3,0.7,46290,5145,87.0,0.8,43925,1575,3.0,0.8,43704,9313,32.2,1.1,54627,6164,34.7,1.2,53271,2711,30.1,0.9,30025,2013,120402,4219,54145,2881,36.6,2.0,56940,5296,63.4,2.0,52826,2339,76.6,2.3,62076,3302,16.4,2.1,31439,3057,7.0,1.3,47806,3467,63508,3934,28549,2071,54.7,3.0,25299,2644,42.8,2.8,19663,1672,11.9,2.1,55348,13586,45.3,3.0,31862,3519,34.5,2.6,26880,2865,10.8,2.3,55208,11524,26.1,(X),(X),(X),25.4,(X),(X),(X),25.8,(X),(X),(X)
0500000US12103,12103,"Pinellas County, Florida",402203,5443,44292,1168,87.9,0.6,46224,1097,8.0,0.4,28413,4925,N,N,38074,27855,2.2,0.3,41275,5917,N,N,59664,28584,N,N,48031,12572,0.6,0.2,37533,20070,5.5,0.4,39839,3869,83.5,0.6,46702,1065,2.7,0.5,34256,3438,27.1,0.7,46893,2435,39.2,0.8,55847,1797,31.0,0.7,32273,1855,226637,5562,57403,1630,34.4,1.5,53631,4091,65.6,1.5,59271,1852,74.0,1.6,66946,1375,18.4,1.4,31564,1731,7.6,1.2,44433,5611,175566,5169,30709,1157,57.2,1.6,26610,957,50.0,1.5,24190,1573,7.3,0.9,55691,4380,42.8,1.6,35422,2035,34.5,1.8,31241,1525,8.3,1.2,61645,8727,24.1,(X),(X),(X),25.8,(X),(X),(X),21.2,(X),(X),(X)
0500000US12105,12105,"Polk County, Florida",225873,3834,44348,1646,80.7,0.9,45945,1323,12.2,0.7,32719,2995,N,N,51335,10257,1.3,0.2,53704,25841,N,N,-,**,3.6,0.7,39592,10179,1.6,0.4,50219,8722,11.4,0.6,38049,5064,73.6,0.9,46933,1479,5.2,0.7,34296,5635,34.3,0.8,50996,2860,33.1,0.9,50944,2331,27.3,0.7,32237,1568,159960,4749,51097,2030,42.3,1.7,46931,4085,57.7,1.7,52905,2519,74.8,2.0,57914,2225,18.1,1.6,30021,3031,7.2,1.1,35224,4942,65913,3598,27862,2205,54.3,2.7,22717,2630,44.6,2.6,19887,1773,9.7,1.9,50847,5458,45.7,2.7,35006,3731,34.1,2.9,27414,2407,11.5,2.4,60370,8708,31.9,(X),(X),(X),31.4,(X),(X),(X),31.3,(X),(X),(X)
0500000US12107,12107,"Putnam County, Florida",28237,1445,32621,4203,82.0,3.0,36126,5068,14.3,2.2,21811,6172,N,N,N,N,N,N,13838,429,N,N,-,**,N,N,"2,500-",***,N,N,24125,22519,N,N,25625,20007,76.2,2.8,36277,5786,3.7,1.8,29327,40285,30.9,3.4,42008,5064,36.1,3.8,37718,10085,29.3,2.7,21398,6346,17627,1620,40546,2639,N,N,41725,8440,N,N,39201,4005,N,N,52900,8218,N,N,25113,3831,N,N,42303,7440,10610,1366,18298,2397,51.6,7.3,16135,2155,40.1,6.3,14298,2026,11.5,6.1,43895,15583,48.4,7.3,25000,8074,37.0,8.3,20155,10342,11.5,6.1,62732,72869,29.7,(X),(X),(X),34.7,(X),(X),(X),21.4,(X),(X),(X)
0500000US12109,12109,"St. Johns County, Florida",67040,2134,62677,4579,91.5,1.3,64858,4631,4.7,1.0,36099,9353,N,N,-,**,N,N,125626,71078,N,N,-,**,N,N,N,N,N,N,51369,25789,3.4,0.8,66778,23124,89.1,1.5,64588,4680,3.9,1.4,26580,20370,31.9,2.4,67423,9685,41.3,2.3,76715,5869,22.8,1.2,41100,4766,46763,2347,78158,7201,N,N,84521,8936,N,N,72763,6799,N,N,86120,6514,N,N,33947,8098,N,N,59247,34686,20277,1967,33586,8093,52.7,4.8,24587,3598,44.3,4.9,23631,1996,8.4,3.4,41718,7052,47.3,4.8,41952,6522,36.6,4.7,38165,9475,10.7,3.7,78351,8448,23.4,(X),(X),(X),23.5,(X),(X),(X),21.0,(X),(X),(X)
0500000US12111,12111,"St. Lucie County, Florida",102475,3055,46411,1884,80.9,1.5,50158,2914,14.4,1.2,34844,3550,N,N,N,N,N,N,46559,8928,N,N,-,**,N,N,48333,13163,N,N,52561,11402,10.9,0.9,47481,8257,72.6,1.4,50203,2855,3.1,1.0,35336,14439,32.1,1.3,51296,2550,33.9,1.3,55132,4148,30.9,1.2,35370,2431,70615,3626,52591,2557,42.3,2.8,47394,3998,57.7,2.8,55892,3527,77.2,2.8,57753,3965,16.1,2.5,35325,3826,6.6,1.7,33999,6687,31860,2539,29521,3331,55.1,3.9,25094,4118,47.9,4.0,23283,3015,7.2,2.1,55947,11559,44.9,3.9,38942,7761,34.1,4.1,29942,6077,10.8,3.1,68446,7566,25.4,(X),(X),(X),24.7,(X),(X),(X),24.4,(X),(X),(X)
0500000US12113,12113,"Santa Rosa County, Florida",52428,1502,50341,3444,91.5,1.7,50967,3567,N,N,25179,14534,N,N,44179,26436,N,N,72205,42130,N,N,-,**,N,N,47958,7263,N,N,81164,17538,N,N,73066,45499,89.6,1.8,50706,3732,4.1,1.4,34288,12860,34.9,2.7,51874,7422,43.8,2.6,56346,6295,17.3,1.5,42730,4292,39637,2106,57077,3470,42.0,3.3,53549,5614,58.0,3.3,58803,3360,77.9,3.5,66234,4917,17.8,3.3,30393,7911,4.3,1.6,38969,4860,12791,1796,29196,3822,51.0,5.3,26676,6216,36.1,5.3,20758,2423,14.8,4.5,47856,17806,49.0,5.3,30612,6481,36.1,5.8,27880,5794,12.9,5.3,55124,26062,23.2,(X),(X),(X),23.9,(X),(X),(X),21.2,(X),(X),(X)
0500000US12115,12115,"Sarasota County, Florida",168324,3536,49735,1899,94.3,0.7,50538,1858,3.3,0.5,36375,3238,N,N,40410,39075,N,N,73143,12343,N,N,"200,000+",***,N,N,40620,10015,N,N,50243,30281,4.6,0.5,38595,5468,90.8,0.7,50835,1774,3.2,0.7,33546,6452,23.5,1.1,55910,4199,32.6,0.9,59372,3622,40.7,0.9,41032,1978,103887,3976,62115,2442,29.1,1.8,55548,5023,70.9,1.8,64962,2770,82.3,1.8,69120,3846,12.3,1.7,34294,3677,5.4,1.3,39545,11650,64437,3244,32449,1579,60.6,2.6,29451,2140,52.1,2.8,26559,2033,8.5,1.7,56765,11213,39.4,2.6,37883,3949,30.4,2.9,33026,2378,9.0,2.2,59312,7910,27.9,(X),(X),(X),28.0,(X),(X),(X),27.2,(X),(X),(X)
0500000US12117,12117,"Seminole County, Florida",152559,2957,56011,2229,82.8,1.0,59878,2482,9.8,0.9,37974,10818,N,N,N,N,2.8,0.3,53835,14483,N,N,-,**,2.8,0.6,41651,4102,N,N,38742,9185,13.0,1.0,40843,2530,73.3,1.1,62029,2060,3.8,0.6,25957,2853,35.6,1.3,57369,3329,44.1,1.4,67155,4844,16.4,0.9,36869,4055,103771,3548,68492,3867,44.9,2.0,68586,5611,55.1,2.0,68445,4659,71.9,2.6,82584,2599,19.7,2.0,35105,4598,8.5,1.6,51652,8788,48788,3608,34287,3542,52.9,3.6,28999,3928,45.8,3.5,26770,2732,7.1,1.8,55058,19398,47.1,3.6,40232,2480,36.5,3.6,35715,5538,10.6,2.3,68281,13612,27.3,(X),(X),(X),28.1,(X),(X),(X),24.2,(X),(X),(X)
0500000US12119,12119,"Sumter County, Florida",35706,1280,42020,4308,91.2,2.4,43481,7671,N,N,23550,18241,N,N,-,**,N,N,-,**,N,N,-,**,N,N,-,**,N,N,41165,25858,N,N,60679,24437,82.3,2.5,42373,6449,6.8,4.3,26755,29843,37.1,5.4,54658,12007,29.8,3.3,43531,14705,26.3,2.1,33310,5081,23722,3169,45277,7380,N,N,39276,18374,N,N,47888,6141,N,N,58152,8001,N,N,26197,8440,N,N,32708,11725,11984,3016,35117,10233,56.4,9.0,21774,7356,46.3,10.9,17436,13975,10.2,8.8,26164,10608,43.6,9.0,60752,22080,14.8,7.3,24474,16889,28.8,10.0,65229,6113,31.0,(X),(X),(X),33.2,(X),(X),(X),26.1,(X),(X),(X)
0500000US12127,12127,"Volusia County, Florida",200456,4012,42276,1577,88.3,1.1,43673,2267,8.0,0.9,26747,5187,N,N,61192,33228,N,N,24024,21494,N,N,-,**,1.5,0.5,44480,13106,N,N,41382,35492,8.4,0.7,32368,5131,81.6,1.0,45705,2461,3.2,0.6,27210,6959,29.6,1.1,48253,4538,36.1,1.2,52103,2046,31.2,0.9,31975,1454,123964,4261,54654,1920,35.9,1.7,47955,5036,64.1,1.7,57114,2593,76.7,1.9,62143,2227,16.9,1.9,26232,5165,6.4,1.3,35374,7576,76492,4702,27419,1918,55.2,2.5,22782,1518,48.9,2.6,21319,1439,6.3,1.5,39958,9202,44.8,2.5,32394,3264,34.8,2.9,31357,1505,10.0,2.1,52083,8596,27.4,(X),(X),(X),27.1,(X),(X),(X),26.6,(X),(X),(X)
