GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
Id,Id2,Geography,Total; Estimate; Households,Total; Margin of Error; Households,Median income (dollars); Estimate; Households,Median income (dollars); Margin of Error; Households,Total; Estimate; One race-- - White,Total; Margin of Error; One race-- - White,Median income (dollars); Estimate; One race-- - White,Median income (dollars); Margin of Error; One race-- - White,Total; Estimate; One race-- - Black or African American,Total; Margin of Error; One race-- - Black or African American,Median income (dollars); Estimate; One race-- - Black or African American,Median income (dollars); Margin of Error; One race-- - Black or African American,Total; Estimate; One race-- - American Indian and Alaska Native,Total; Margin of Error; One race-- - American Indian and Alaska Native,Median income (dollars); Estimate; One race-- - American Indian and Alaska Native,Median income (dollars); Margin of Error; One race-- - American Indian and Alaska Native,Total; Estimate; One race-- - Asian,Total; Margin of Error; One race-- - Asian,Median income (dollars); Estimate; One race-- - Asian,Median income (dollars); Margin of Error; One race-- - Asian,Total; Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Total; Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Estimate; One race-- - Native Hawaiian and Other Pacific Islander,Median income (dollars); Margin of Error; One race-- - Native Hawaiian and Other Pacific Islander,Total; Estimate; One race-- - Some other race,Total; Margin of Error; One race-- - Some other race,Median income (dollars); Estimate; One race-- - Some other race,Median income (dollars); Margin of Error; One race-- - Some other race,Total; Estimate; Two or more races,Total; Margin of Error; Two or more races,Median income (dollars); Estimate; Two or more races,Median income (dollars); Margin of Error; Two or more races,Total; Estimate; Hispanic or Latino origin (of any race),Total; Margin of Error; Hispanic or Latino origin (of any race),Median income (dollars); Estimate; Hispanic or Latino origin (of any race),Median income (dollars); Margin of Error; Hispanic or Latino origin (of any race),"Total; Estimate; White alone, not Hispanic or Latino","Total; Margin of Error; White alone, not Hispanic or Latino","Median income (dollars); Estimate; White alone, not Hispanic or Latino","Median income (dollars); Margin of Error; White alone, not Hispanic or Latino",Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 15 to 24 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 25 to 44 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 45 to 64 years,Total; Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Estimate; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Median income (dollars); Margin of Error; HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER - 65 years and over,Total; Estimate; FAMILIES - Families,Total; Margin of Error; FAMILIES - Families,Median income (dollars); Estimate; FAMILIES - Families,Median income (dollars); Margin of Error; FAMILIES - Families,Total; Estimate; FAMILIES - Families - With own children under 18 years,Total; Margin of Error; FAMILIES - Families - With own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With own children under 18 years,Total; Estimate; FAMILIES - Families - With no own children under 18 years,Total; Margin of Error; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Estimate; FAMILIES - Families - With no own children under 18 years,Median income (dollars); Margin of Error; FAMILIES - Families - With no own children under 18 years,Total; Estimate; FAMILIES - Married-couple families,Total; Margin of Error; FAMILIES - Married-couple families,Median income (dollars); Estimate; FAMILIES - Married-couple families,Median income (dollars); Margin of Error; FAMILIES - Married-couple families,"Total; Estimate; FAMILIES - Female householder, no husband present","Total; Margin of Error; FAMILIES - Female householder, no husband present","Median income (dollars); Estimate; FAMILIES - Female householder, no husband present","Median income (dollars); Margin of Error; FAMILIES - Female householder, no husband present","Total; Estimate; FAMILIES - Male householder, no wife present","Total; Margin of Error; FAMILIES - Male householder, no wife present","Median income (dollars); Estimate; FAMILIES - Male householder, no wife present","Median income (dollars); Margin of Error; FAMILIES - Male householder, no wife present",Total; Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Nonfamily households,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Nonfamily households,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Female householder - Not living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Living alone,Total; Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Estimate; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Median income (dollars); Margin of Error; NONFAMILY HOUSEHOLDS - Male householder - Not living alone,Total; Estimate; PERCENT IMPUTED - Household income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Household income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Household income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Family income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Family income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Family income in the past 12 months,Total; Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Total; Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Estimate; PERCENT IMPUTED - Nonfamily income in the past 12 months,Median income (dollars); Margin of Error; PERCENT IMPUTED - Nonfamily income in the past 12 months
0500000US01003,01003,"Baldwin County, Alabama",68096,3456,47502,2902,89.4,1.4,50159,2712,8.2,1.1,23191,2122,N,N,N,N,N,N,N,N,N,N,-,**,N,N,22470,18575,N,N,N,N,N,N,33142,11977,87.2,1.4,50561,2627,2.6,1.0,35801,4595,29.8,2.2,47377,5779,41.1,2.2,52175,4528,26.4,1.8,40450,5179,48021,3137,56784,3000,N,N,55271,7354,N,N,58613,5438,N,N,62924,3551,N,N,25394,4795,N,N,40879,8479,20075,2075,25565,3734,59.7,5.8,22966,3375,55.6,5.9,21714,3629,4.1,2.0,45394,17536,40.3,5.8,33448,6602,34.8,6.1,27232,9224,5.5,2.7,69599,33694,30.3,(X),(X),(X),31.3,(X),(X),(X),26.9,(X),(X),(X)
0500000US01015,01015,"Calhoun County, Alabama",45862,1776,36675,3304,78.6,2.4,40237,3191,18.1,2.4,19918,6683,N,N,N,N,N,N,N,N,N,N,-,**,N,N,N,N,N,N,N,N,N,N,38621,31609,78.1,2.4,40270,3171,5.0,1.4,15963,9637,30.3,2.7,41078,6625,40.0,2.6,39670,6599,24.6,1.7,32684,4416,30555,1764,49953,5860,N,N,43410,15392,N,N,50933,4309,N,N,61073,6327,N,N,25797,7327,N,N,28411,23158,15307,1794,18489,2793,58.6,6.3,15802,3095,50.3,6.2,15985,4126,8.2,4.1,15477,8717,41.4,6.3,23125,7507,34.9,6.3,20417,8513,6.5,3.0,56528,39077,35.5,(X),(X),(X),34.7,(X),(X),(X),35.2,(X),(X),(X)
0500000US01043,01043,"Cullman County, Alabama",29666,1543,35786,4997,97.8,1.1,36373,4978,N,N,12359,9071,N,N,N,N,N,N,-,**,N,N,-,**,N,N,36000,6407,N,N,-,**,N,N,27342,11762,95.9,1.2,36677,4934,3.7,1.6,17097,11206,28.1,2.9,41111,2267,40.2,3.3,39084,5838,28.0,2.8,26212,6433,21119,1597,42297,2763,N,N,40927,2037,N,N,43772,2949,N,N,50265,7605,N,N,21585,5635,N,N,31172,4875,8547,1345,19220,2794,51.1,6.3,19365,4446,44.2,6.4,18639,5243,6.9,3.8,30136,13494,48.9,6.3,19109,3540,45.9,6.5,18166,3923,3.0,2.0,22083,4756,24.0,(X),(X),(X),24.0,(X),(X),(X),24.0,(X),(X),(X)
0500000US01049,01049,"DeKalb County, Alabama",25738,1362,35967,4647,94.6,2.0,35655,4804,N,N,29096,10071,N,N,28591,24345,N,N,-,**,N,N,-,**,N,N,113582,747,N,N,43298,15123,N,N,32100,26000,89.3,2.1,36353,4313,2.8,1.7,34521,37566,33.6,3.3,39672,5980,39.0,2.5,46000,8824,24.7,2.3,24094,1717,19977,1547,40398,4849,N,N,40342,5974,N,N,40524,8591,N,N,50056,5359,N,N,19721,8470,N,N,32208,15395,5761,1035,18451,5824,60.9,9.4,14218,1745,53.8,9.6,14608,3960,7.0,5.6,11760,1067,39.1,9.4,31363,4830,31.6,8.0,29630,4185,7.5,6.8,43284,20102,29.7,(X),(X),(X),27.0,(X),(X),(X),34.2,(X),(X),(X)
0500000US01051,01051,"Elmore County, Alabama",28860,1646,52222,3938,82.0,2.7,58051,6258,15.2,2.8,28694,5600,N,N,31729,13066,N,N,81159,487,N,N,-,**,N,N,51703,5155,N,N,N,N,N,N,33733,16310,80.5,2.7,59034,6047,4.6,1.9,33326,5480,34.3,3.3,59801,11292,40.6,2.7,60600,7551,20.5,2.3,32485,12898,21881,2034,64118,6228,N,N,63377,10539,N,N,65394,8837,N,N,74625,5958,N,N,30731,3828,N,N,39276,15470,6979,1253,27110,4621,48.8,8.5,24756,5682,45.0,8.3,23714,4955,3.7,3.4,37716,16182,51.2,8.5,30113,7202,42.5,9.1,26822,6079,8.8,6.6,55625,55373,25.4,(X),(X),(X),26.8,(X),(X),(X),19.6,(X),(X),(X)
0500000US01055,01055,"Etowah County, Alabama",39731,1516,35897,2125,84.8,1.6,36846,2512,13.5,1.5,24282,3784,N,N,34923,31578,N,N,-,**,N,N,-,**,N,N,-,**,N,N,26409,14218,N,N,41539,14768,83.8,1.5,36573,2438,3.1,1.4,22978,8435,27.1,2.4,38774,3760,42.4,2.3,39301,4088,27.3,2.1,29051,3005,27285,1734,39636,2869,36.6,3.7,38672,4284,63.4,3.7,40258,3317,70.5,4.0,45757,4617,23.3,3.8,24243,4363,6.2,2.6,41437,6005,12446,1307,19785,2499,60.4,6.0,17780,3389,58.1,6.1,17888,3156,2.4,1.9,14247,30711,39.6,6.0,22250,6358,36.2,6.4,21240,3019,3.3,3.0,105279,82309,28.9,(X),(X),(X),27.5,(X),(X),(X),31.9,(X),(X),(X)
0500000US01069,01069,"Houston County, Alabama",40206,1029,38579,2509,72.7,1.2,46252,3543,24.7,1.0,22959,3227,N,N,41000,36432,N,N,36465,5279,N,N,-,**,N,N,N,N,N,N,N,N,N,N,37713,14595,71.7,1.2,46566,3483,3.8,1.0,24840,9213,33.4,1.3,38143,4621,38.9,1.4,50831,4513,23.8,1.1,28386,3299,27423,1147,49661,3241,43.0,2.2,40573,5489,57.0,2.2,57675,4376,70.9,3.0,61879,1858,23.8,2.8,23213,3966,5.3,1.2,34861,11714,12783,1127,21971,1825,55.5,4.8,17766,2998,49.8,4.6,16752,2190,5.6,2.7,25313,9743,44.5,4.8,26129,4816,39.0,4.5,23420,4494,5.5,2.1,60668,20748,30.6,(X),(X),(X),32.3,(X),(X),(X),26.1,(X),(X),(X)
0500000US01073,01073,"Jefferson County, Alabama",257219,3375,41583,1131,56.4,1.0,52874,3599,40.7,0.9,30478,1074,N,N,38638,34915,1.2,0.2,57913,20298,N,N,-,**,N,N,30264,13001,N,N,N,N,2.5,0.4,26884,7717,55.0,0.9,54921,3600,4.8,0.7,24939,3918,34.1,0.9,44886,2464,39.2,1.0,50935,2367,21.9,0.7,30586,1843,165087,4695,51458,1455,42.2,1.6,48459,5095,57.8,1.6,52664,2968,63.3,1.7,71849,3512,29.7,1.5,28998,2481,7.0,1.0,36697,6344,92132,4329,27106,1871,56.9,1.8,23935,1843,49.1,2.1,21479,1233,7.8,1.2,48478,5037,43.1,1.8,31701,2497,35.0,2.0,30112,3388,8.1,1.6,46717,10225,28.1,(X),(X),(X),29.6,(X),(X),(X),24.9,(X),(X),(X)
0500000US01077,01077,"Lauderdale County, Alabama",38644,1590,38661,3423,88.5,2.0,40707,2392,8.3,1.6,26642,14143,N,N,N,N,N,N,45743,29132,N,N,-,**,N,N,N,N,N,N,21587,16045,N,N,73730,58142,87.7,2.2,40557,2337,6.8,2.6,13661,6544,29.5,2.5,42335,8040,36.9,2.4,47216,8949,26.9,2.2,33017,4194,25056,1474,51263,3151,N,N,51489,5024,N,N,50586,9305,N,N,65039,6426,N,N,25480,2903,N,N,29034,7404,13588,1430,18974,2649,53.5,5.9,19583,3765,45.8,6.2,18148,3808,7.7,4.7,35080,23869,46.5,5.9,18234,5633,42.4,6.2,16821,5546,4.1,2.3,37234,3662,29.7,(X),(X),(X),30.3,(X),(X),(X),28.6,(X),(X),(X)
